user_id,signup_date,plan_tier,industry,company_size,country,primary_feature,mrr,dau_avg,sessions_30d,api_calls_30d,storage_gb,feature_count_used,support_tickets_30d,nps_score,login_streak_days,time_to_first_value_days,avg_session_minutes,payment_method,status,last_login_date,subscription_renewal_date,churn_date,first_payment_date,beta_analytics_enabled,beta_ai_enabled,payment_failed,support_ticket_open,champion_user,mobile_app_user
USR2730,2022-11-08,Enterprise,Healthcare,51-200,Australia,Reporting,2999,49,889,128013,627,21,0,9,290,1,38,ACH,Active,2026-03-13,2026-12-14,,2022-11-11,true,true,false,false,false,false
USR2731,2021-12-17,Professional,Media,51-200,Other,Integration,499,23,437,23154,184,13,0,10,74,3,34,PayPal,Active,2026-03-14,2026-12-20,,2021-12-24,false,true,false,false,false,false
USR2732,2023-11-11,Starter,Media,1-10,US,Collaboration,99,9,168,11689,33,9,0,3,35,4,30,PayPal,Active,2026-03-15,2026-12-03,,2023-11-14,false,false,true,false,false,false
USR2733,2020-04-16,Free,Healthcare,1-10,UK,Integration,0,,,,2,4,0,2,0,12,6,,Churned,2025-10-05,,2025-02-20,,false,false,true,false,false,false
USR2734,2024-12-14,Free,Healthcare,1-10,Canada,Reporting,0,2,44,1430,4,4,0,,3,3,5,,Active,2026-03-11,2026-12-16,,,false,false,false,false,false,false
USR2735,2021-08-10,Professional,Finance,51-200,US,Analytics,499,21,339,29714,116,15,0,7,53,1,20,Credit Card,Active,2026-03-16,2026-10-06,,2021-08-14,true,false,false,false,false,true
USR2736,2024-04-29,Professional,SaaS,1-10,India,Reporting,499,,,,160,14,0,6,0,8,24,ACH,Churned,,,2024-11-03,2024-04-30,true,true,false,false,false,false
USR2737,2020-08-26,Starter,Other,51-200,India,Collaboration,99,7,155,10004,17,7,0,10,56,12,40,PayPal,Active,2026-03-12,2026-10-23,,2020-08-31,false,false,false,false,false,false
USR2738,2024-11-27,Starter,Education,11-50,Canada,Collaboration,99,12,258,7781,17,8,4,5,20,7,15,Credit Card,Active,2026-03-12,2027-02-04,,2024-11-29,false,false,false,false,false,false
USR2739,2019-09-28,Free,Finance,11-50,Germany,Analytics,0,2,41,995,4,5,0,9,24,4,5,,Active,2026-03-16,2026-11-06,,,false,false,false,false,false,false
USR2740,2021-12-13,Starter,Other,1-10,US,Integration,99,7,164,9839,29,10,0,7,40,2,30,Invoice,Active,2026-03-11,2026-12-26,,2021-12-16,false,false,false,false,false,false
USR2741,2024-10-18,Starter,Other,1-10,Germany,Collaboration,99,4,85,10300,20,11,0,6,26,13,26,Credit Card,Active,2026-03-15,2026-10-17,,2024-10-22,false,false,false,false,false,false
USR2742,2023-03-22,Free,Finance,1-10,UK,Collaboration,0,1,23,1069,3,4,0,5,10,9,15,,Active,2026-03-13,2026-03-26,,,false,false,false,false,false,false
USR2743,2019-07-31,Professional,SaaS,11-50,UK,Reporting,499,16,263,40136,214,17,0,6,112,7,35,Credit Card,Active,2026-03-14,2026-10-02,,2019-08-07,true,true,false,false,false,false
USR2744,2019-05-30,Free,Media,1-10,US,Integration,0,1,10,619,5,5,0,4,0,1,14,,Churned,2025-10-17,,2025-10-31,,false,false,false,false,false,false
USR2745,2023-07-01,Starter,SaaS,11-50,France,Analytics,99,8,150,7243,34,10,0,7,60,3,38,PayPal,Active,2026-03-11,2026-08-01,,2023-07-04,false,false,false,false,false,true
USR2746,2024-09-18,Professional,Other,11-50,Other,Analytics,499,20,454,27664,213,14,0,7,95,5,19,Invoice,Active,2026-03-12,2026-12-14,,2024-09-24,false,true,false,false,false,false
USR2747,2021-07-04,Starter,Media,1-10,Australia,Integration,99,10,227,8207,33,8,1,5,50,5,19,Credit Card,Active,2026-03-11,2026-07-06,,2021-07-11,false,false,false,false,false,false
USR2748,2020-01-07,Free,Ecommerce,1-10,India,Analytics,0,1,12,337,3,3,4,0,0,11,5,,Churned,2024-11-02,,2025-08-16,,false,false,false,false,false,true
USR2749,2019-02-26,Starter,Ecommerce,1-10,India,Collaboration,99,6,139,8307,25,7,0,6,51,11,33,ACH,Active,2026-03-16,2026-05-19,,2019-03-01,false,false,false,false,false,false
USR2750,2023-10-12,Free,SaaS,1-10,Other,Integration,0,1,10,326,4,4,0,0,0,1,12,,Churned,,,2025-07-01,,false,false,true,false,false,false
USR2751,2021-11-22,Starter,Media,11-50,Other,Collaboration,99,10,173,8893,17,7,0,8,54,10,16,PayPal,Active,2026-03-14,2026-12-16,,2021-11-27,false,false,false,false,false,false
USR2752,2022-12-15,Starter,Education,201-1000,India,Reporting,99,14,286,8527,19,8,0,8,24,4,36,PayPal,Active,2026-03-12,2027-01-29,,2022-12-21,false,false,false,false,false,true
USR2753,2023-04-25,Professional,Media,51-200,Australia,Reporting,499,17,383,25736,188,12,0,7,82,9,24,Invoice,Active,2026-03-14,2026-06-05,,2023-04-26,true,true,false,false,false,true
USR2754,2019-12-14,Professional,SaaS,51-200,US,Automation,499,7,44,7873,137,11,0,4,0,7,33,Credit Card,Churned,2025-04-10,,2024-12-13,2019-12-20,true,false,true,false,false,false
USR2755,2020-08-27,Starter,Finance,11-50,Australia,Collaboration,99,11,220,7591,32,10,0,6,46,2,24,Credit Card,Active,2026-03-12,2026-10-28,,2020-09-03,false,false,false,false,false,true
USR2756,2021-10-01,Starter,Healthcare,11-50,India,Reporting,99,8,159,6783,18,7,2,8,27,12,15,Credit Card,Active,2026-03-13,2026-11-04,,2021-10-03,false,false,false,false,false,true
USR2757,2020-06-06,Starter,Healthcare,11-50,France,Automation,99,8,136,14129,18,7,0,7,50,4,24,PayPal,Active,2026-03-11,2026-07-12,,2020-06-09,false,false,false,false,false,false
USR2758,2019-02-20,Starter,Media,1-10,Canada,Collaboration,99,9,148,7707,25,9,0,6,55,3,32,Credit Card,Active,2026-03-15,2026-02-28,,2019-02-27,false,false,false,false,false,false
USR2759,2020-11-28,Free,Ecommerce,1-10,Other,Collaboration,0,2,36,1030,3,5,0,8,29,9,12,,Active,2026-03-13,2027-01-18,,,false,false,true,false,false,false
USR2760,2020-06-04,Professional,Healthcare,1-10,Other,Analytics,499,15,326,28325,170,13,4,6,57,11,32,Credit Card,Active,2026-03-15,2026-06-13,,2020-06-05,false,true,false,false,false,true
USR2761,2022-02-24,Starter,Media,11-50,India,Collaboration,99,8,148,6078,21,9,0,5,33,12,7,PayPal,Active,2026-03-16,2026-03-06,,2022-02-27,false,false,false,false,false,false
USR2762,2023-03-11,Professional,SaaS,51-200,India,Collaboration,499,14,334,36710,186,14,0,9,40,11,31,PayPal,Active,2026-03-12,2026-03-16,,2023-03-18,true,false,false,false,false,false
USR2763,2021-04-28,Professional,Ecommerce,1-10,Other,Integration,499,9,193,39641,222,12,0,9,56,14,29,ACH,Active,2026-03-11,2026-06-12,,2021-04-30,true,false,false,false,false,false
USR2764,2022-12-21,Professional,Healthcare,51-200,UK,Integration,499,13,274,37997,181,12,0,9,47,4,38,Credit Card,Active,2026-03-16,2027-02-20,,2022-12-28,true,true,false,false,true,true
USR2765,2020-06-09,Professional,Media,11-50,US,Analytics,499,15,283,45597,176,18,0,10,42,5,34,ACH,Active,2026-03-14,2026-08-06,,2020-06-15,false,false,false,false,false,false
USR2766,2020-02-20,Professional,Finance,1-10,France,Integration,499,13,252,38936,134,12,0,9,38,11,34,Credit Card,Active,2026-03-16,2026-03-27,,2020-02-22,false,true,false,false,true,false
USR2767,2021-02-21,Free,SaaS,11-50,UK,Integration,0,,,,5,4,0,0,0,7,11,,Churned,2025-11-11,,2025-06-30,,false,false,false,false,false,true
USR2768,2024-02-06,Starter,Healthcare,1-10,US,Reporting,99,10,175,7795,23,8,0,,41,11,20,Credit Card,Active,2026-03-16,2026-03-17,,2024-02-11,false,false,false,false,false,false
USR2769,2024-07-29,Free,Media,1-10,France,Integration,0,1,22,768,3,5,0,7,12,15,18,,Active,2026-03-13,2026-09-28,,,false,false,false,false,false,false
USR2770,2019-02-14,Starter,Education,1-10,Germany,Collaboration,99,11,226,11367,17,11,0,10,46,11,12,Credit Card,Active,2026-03-14,2026-03-19,,2019-02-17,false,false,true,false,false,false
USR2771,2020-09-02,Free,Education,1000+,UK,Collaboration,0,3,60,997,3,5,0,7,28,8,24,,Active,2026-03-15,2026-09-02,,,false,false,false,false,false,false
USR2772,2021-12-28,Free,SaaS,1-10,Australia,Analytics,0,2,32,930,4,4,0,6,7,9,17,,Active,2026-03-15,2027-01-21,,,false,false,false,false,false,true
USR2773,2021-06-14,Free,Finance,1-10,Canada,Collaboration,0,2,39,667,5,5,0,4,10,12,22,,Active,2026-03-15,2026-08-04,,,false,false,false,false,false,false
USR2774,2019-06-25,Free,SaaS,11-50,France,Automation,0,3,51,1212,3,4,0,4,9,1,19,,Active,2026-03-16,2026-09-21,,,false,false,false,false,false,false
USR2775,2022-08-10,Starter,Healthcare,11-50,Other,Collaboration,99,6,126,12406,34,7,0,6,51,4,23,PayPal,Active,2026-03-16,2026-09-19,,2022-08-16,false,false,false,false,false,false
USR2776,2019-01-27,Starter,Ecommerce,11-50,UK,Integration,99,8,158,6742,16,7,0,9,43,14,35,Credit Card,Active,2026-03-16,2026-02-05,,2019-01-29,false,false,false,false,false,false
USR2777,2023-02-21,Starter,Media,1-10,Australia,Reporting,99,9,184,8996,32,7,0,5,36,15,35,Credit Card,Active,2026-03-15,2026-03-10,,2023-02-27,false,false,false,false,false,false
USR2778,2023-07-23,Starter,Ecommerce,11-50,UK,Automation,99,8,181,7524,28,10,0,7,58,6,15,Credit Card,Active,2026-03-12,2026-08-14,,2023-07-25,false,false,false,false,false,true
USR2779,2021-06-22,Free,Education,1-10,US,Integration,0,2,45,1398,3,3,0,5,30,11,26,,Active,2026-03-16,2026-07-05,,,false,false,false,false,false,false
USR2780,2020-07-26,Starter,Ecommerce,1-10,Australia,Reporting,99,10,212,10374,20,9,0,6,11,7,23,ACH,Active,2026-03-13,2026-09-25,,2020-07-28,false,false,false,false,false,true
USR2781,2019-09-19,Professional,Ecommerce,11-50,Canada,Analytics,499,17,406,32659,142,14,0,7,50,4,29,Invoice,Active,2026-03-13,2026-12-06,,2019-09-23,true,false,false,false,false,false
USR2782,2019-02-01,Free,Finance,1-10,India,Reporting,0,2,47,948,5,4,0,5,17,14,19,,Active,2026-03-14,2026-04-30,,,false,false,false,false,false,false
USR2783,2023-08-25,Enterprise,Ecommerce,1000+,Canada,Reporting,2999,78,1679,157794,426,23,0,8,344,2,50,Credit Card,Active,2026-03-13,2026-09-08,,2023-08-30,true,false,false,false,false,false
USR2784,2023-06-12,Free,Education,11-50,US,Analytics,0,3,49,1355,5,4,3,6,18,13,10,,Active,2026-03-11,2026-07-03,,,false,false,false,false,false,false
USR2785,2023-12-19,Professional,Other,51-200,France,Automation,499,10,175,45036,135,18,0,8,57,13,43,Credit Card,Active,,2027-02-27,,2023-12-21,false,true,false,false,false,false
USR2786,2024-08-12,Starter,Healthcare,11-50,US,Analytics,99,12,280,7354,33,7,0,7,28,2,20,PayPal,Active,2026-03-16,2026-08-11,,2024-08-14,false,false,false,false,false,true
USR2787,2019-04-12,Starter,Education,201-1000,Canada,Reporting,99,9,211,12114,33,8,0,7,22,15,35,Credit Card,Active,2026-03-16,2026-05-02,,2019-04-19,false,false,false,false,false,false
USR2788,2022-01-01,Free,Healthcare,11-50,Canada,Collaboration,0,1,13,468,3,5,0,4,0,12,20,,Churned,,,2026-01-03,,false,false,false,false,false,false
USR2789,2023-07-01,Starter,Education,11-50,France,Collaboration,99,5,68,2806,30,10,0,4,0,3,19,Invoice,Churned,,,2025-01-04,2023-07-04,false,false,true,false,false,false
USR2790,2023-12-24,Free,SaaS,11-50,India,Reporting,0,3,69,1255,3,5,0,9,10,2,8,,Active,2026-03-15,2027-01-23,,,false,false,false,false,false,false
USR2791,2024-01-15,Starter,Healthcare,11-50,Australia,Collaboration,99,6,109,9495,22,11,0,4,33,3,27,PayPal,Active,2026-03-11,2026-03-27,,2024-01-16,false,false,false,false,false,false
USR2792,2021-12-08,Starter,Finance,1-10,US,Collaboration,99,15,257,10051,24,9,0,6,38,13,23,Credit Card,Active,2026-03-16,2027-01-05,,2021-12-09,false,false,false,false,false,false
USR2793,2022-10-17,Free,SaaS,1-10,Canada,Automation,0,,,,4,3,0,6,0,1,26,,Churned,2025-05-10,,2025-01-16,,false,false,true,false,false,true
USR2794,2021-01-21,Enterprise,SaaS,11-50,US,Automation,1499,59,1211,137724,670,32,5,9,361,8,39,ACH,Active,2026-03-16,2026-03-22,,2021-01-26,true,true,false,false,false,false
USR2795,2022-02-26,Professional,Education,51-200,Australia,Collaboration,499,18,295,32691,134,18,0,7,76,9,16,Invoice,Active,2026-03-15,2026-05-27,,2022-03-03,true,true,false,false,false,false
USR2796,2023-07-18,Free,Finance,11-50,France,Integration,0,3,54,636,2,5,0,7,6,1,24,,Active,2026-03-16,2026-10-03,,,false,false,false,false,false,true
USR2797,2021-11-08,Professional,SaaS,11-50,UK,Reporting,499,17,340,33381,122,17,0,8,100,13,33,PayPal,Active,2026-03-16,2026-12-05,,2021-11-15,true,true,false,false,false,false
USR2798,2023-12-14,Professional,Ecommerce,51-200,US,Collaboration,499,14,287,38082,159,15,0,6,45,5,29,PayPal,Active,2026-03-13,2026-12-27,,2023-12-20,true,true,false,false,false,true
USR2799,2022-04-10,Professional,Education,1-10,Germany,Reporting,499,16,331,31947,99,17,0,7,47,2,27,ACH,Active,2026-03-13,2026-04-13,,2022-04-11,false,false,false,false,false,false
USR2800,2020-07-23,Starter,Other,11-50,US,Reporting,99,8,189,12198,31,11,0,8,53,14,28,PayPal,Active,2026-03-15,2026-08-21,,2020-07-25,false,false,false,false,false,false
USR2801,2024-11-02,Professional,Other,201-1000,Canada,Collaboration,499,23,378,30573,117,19,0,5,120,2,26,PayPal,Active,2026-03-15,2027-01-15,,2024-11-08,true,true,false,false,false,true
USR2802,2019-10-01,Starter,Education,1-10,Other,Collaboration,99,,,,23,7,0,3,0,13,37,Invoice,Churned,,,2025-08-16,2019-10-04,false,false,false,false,false,false
USR2803,2023-10-04,Professional,SaaS,201-1000,France,Integration,499,12,270,34399,141,16,0,8,35,2,22,PayPal,Active,2026-03-14,2026-10-07,,2023-10-09,true,true,true,false,false,false
USR2804,2021-03-08,Free,Media,1-10,France,Integration,0,,,,3,4,0,0,0,2,24,,Churned,,,2025-01-26,,false,false,false,false,false,true
USR2805,2019-02-07,Starter,Ecommerce,11-50,Other,Reporting,99,7,131,9840,34,10,0,6,30,11,18,PayPal,Active,2026-03-12,2026-04-20,,2019-02-14,false,false,false,false,false,true
USR2806,2022-07-08,Professional,Education,1-10,India,Analytics,499,13,234,41239,124,19,0,5,10,1,29,ACH,Active,2026-03-16,2026-09-13,,2022-07-15,true,true,false,false,false,false
USR2807,2024-09-29,Professional,Education,201-1000,Germany,Analytics,499,23,404,31545,212,13,2,9,38,8,38,PayPal,Active,2026-03-13,2026-10-15,,2024-10-06,true,true,false,false,true,false
USR2808,2019-03-01,Free,Media,51-200,US,Automation,0,2,36,743,4,3,0,7,13,10,14,,Active,2026-03-16,2026-03-26,,,false,false,false,false,false,false
USR2809,2021-03-19,Starter,Media,1-10,India,Integration,99,9,194,9064,29,7,0,10,31,15,23,Credit Card,Active,2026-03-12,2026-04-14,,2021-03-22,false,false,false,false,false,true
USR2810,2023-09-04,Starter,Finance,11-50,Germany,Analytics,99,10,206,4930,15,9,0,5,51,6,9,Credit Card,Active,2026-03-16,2026-10-01,,2023-09-07,false,false,false,false,false,true
USR2811,2022-01-11,Free,SaaS,11-50,Other,Analytics,0,3,65,603,4,4,0,5,27,7,31,,Active,2026-03-16,2026-04-04,,,false,false,false,false,false,true
USR2812,2023-08-13,Starter,Education,1-10,Canada,Automation,99,8,151,10165,22,10,3,5,32,10,33,Invoice,Active,2026-03-15,2026-08-25,,2023-08-14,false,false,false,true,false,false
USR2813,2024-01-20,Free,Education,51-200,Canada,Analytics,0,3,66,1124,3,4,0,6,27,2,15,,Active,2026-03-11,2026-02-12,,,false,false,false,false,false,false
USR2814,2019-07-28,Professional,Healthcare,11-50,France,Collaboration,499,27,440,43047,109,12,0,6,56,4,48,ACH,Active,2026-03-11,2026-10-07,,2019-08-04,true,true,false,false,false,true
USR2815,2022-04-21,Starter,Media,51-200,Canada,Analytics,99,8,175,10502,26,9,3,5,21,3,26,ACH,Active,2026-03-15,2026-06-06,,2022-04-28,false,false,false,false,false,false
USR2816,2024-05-24,Professional,SaaS,51-200,India,Reporting,499,12,251,21295,124,17,0,6,49,8,31,Credit Card,Active,2026-03-11,2026-08-12,,2024-05-27,false,true,false,false,false,false
USR2817,2019-09-10,Starter,Ecommerce,1-10,Other,Automation,99,9,145,11497,28,11,0,5,52,10,9,ACH,Active,2026-03-14,2026-11-20,,2019-09-11,false,false,false,false,false,false
USR2818,2023-03-22,Enterprise,Media,51-200,UK,Reporting,1499,54,1070,193941,755,28,1,8,340,12,51,Invoice,Active,2026-03-16,2026-05-20,,2023-03-28,false,false,false,false,false,true
USR2819,2023-01-27,Enterprise,Healthcare,201-1000,India,Reporting,4999,24,238,110860,673,20,0,5,0,4,35,Invoice,Churned,,,2025-04-14,2023-01-31,false,false,false,false,false,true
USR2820,2019-08-14,Professional,Education,201-1000,India,Integration,499,15,337,37664,181,12,0,9,43,2,40,Credit Card,Active,2026-03-15,2026-09-29,,2019-08-16,true,true,false,false,false,true
USR2821,2022-04-04,Starter,SaaS,1-10,UK,Collaboration,99,10,193,6565,32,10,0,4,26,1,27,PayPal,Active,2026-03-11,2026-05-08,,2022-04-05,false,false,false,false,false,false
USR2822,2021-06-11,Free,Healthcare,1-10,US,Analytics,0,2,25,357,4,5,0,2,0,11,20,,Churned,2025-05-30,,2025-11-04,,false,false,true,false,false,false
USR2823,2023-06-19,Free,Healthcare,1-10,Canada,Collaboration,0,2,12,272,2,5,0,6,0,8,22,,Churned,,,2025-03-03,,false,false,false,false,false,true
USR2824,2019-08-16,Professional,Other,11-50,Canada,Integration,499,26,575,44190,192,19,0,7,83,6,41,Credit Card,Active,2026-03-11,2026-08-19,,2019-08-17,false,false,false,false,false,true
USR2825,2019-04-12,Free,Education,51-200,Germany,Collaboration,0,3,59,1260,4,4,0,7,20,13,5,,Active,2026-03-14,2026-05-06,,,false,false,true,false,false,false
USR2826,2021-09-29,Enterprise,Healthcare,51-200,France,Analytics,4999,30,583,159899,460,29,0,10,52,10,52,Invoice,Active,2026-03-15,2026-12-09,,2021-10-02,false,true,false,false,false,false
USR2827,2023-01-13,Starter,Ecommerce,1-10,India,Collaboration,99,3,21,3217,34,10,0,3,0,8,24,Credit Card,Churned,,,2025-10-02,2023-01-18,false,false,false,false,false,false
USR2828,2021-08-22,Professional,Ecommerce,51-200,Other,Reporting,499,17,403,25069,139,12,0,7,43,6,34,Credit Card,Active,2026-03-12,2026-09-11,,2021-08-27,true,false,true,false,false,true
USR2829,2024-04-13,Professional,Other,1-10,Germany,Analytics,499,17,377,27925,218,15,0,3,86,11,31,PayPal,Active,2026-03-16,2026-04-19,,2024-04-16,true,true,false,false,false,false
USR2830,2019-02-26,Starter,SaaS,11-50,US,Reporting,99,4,95,7806,34,7,0,3,24,5,27,PayPal,Active,2026-03-14,2026-05-17,,2019-03-01,false,false,true,false,false,false
USR2831,2021-03-17,Enterprise,Education,1000+,US,Analytics,2999,53,981,116051,546,32,0,7,191,1,42,Invoice,Active,2026-03-13,2026-05-12,,2021-03-19,true,false,false,false,false,false
USR2832,2022-06-12,Starter,Healthcare,11-50,India,Reporting,99,4,65,6695,15,7,0,9,14,9,11,Credit Card,Active,2026-03-15,2026-07-10,,2022-06-15,false,false,false,false,false,false
USR2833,2019-05-19,Free,Education,51-200,Australia,Analytics,0,1,12,300,2,4,0,4,0,8,17,,Churned,,,2025-06-09,,false,false,false,false,false,false
USR2834,2020-05-07,Professional,Education,11-50,Australia,Reporting,499,21,377,18099,98,15,0,9,40,1,30,PayPal,Active,2026-03-16,2026-05-25,,2020-05-14,true,true,false,false,false,false
USR2835,2020-12-07,Starter,Other,11-50,France,Automation,99,10,232,10834,20,8,0,8,19,9,24,PayPal,Active,2026-03-14,2027-01-30,,2020-12-11,false,false,false,false,false,true
USR2836,2021-08-29,Starter,Healthcare,11-50,Germany,Collaboration,99,8,162,12178,33,11,0,8,42,8,45,PayPal,Active,2026-03-11,2026-09-03,,2021-09-03,false,false,false,false,false,true
USR2837,2024-05-18,Professional,Other,51-200,Canada,Analytics,499,19,415,27324,118,11,0,10,59,2,24,PayPal,Active,2026-03-11,2026-07-28,,2024-05-19,true,false,false,false,false,true
USR2838,2020-11-05,Starter,Other,51-200,UK,Automation,99,2,13,2216,21,10,0,1,0,9,17,PayPal,Churned,,,2025-03-29,2020-11-11,false,false,false,false,false,false
USR2839,2020-06-10,Free,SaaS,1-10,Germany,Collaboration,0,3,64,815,3,5,0,6,18,1,9,,Active,2026-03-12,2026-08-26,,,false,false,false,false,false,false
USR2840,2019-01-20,Starter,Education,11-50,Canada,Integration,99,4,33,5536,29,11,0,2,0,10,25,PayPal,Churned,,,2026-01-09,2019-01-23,false,false,true,false,false,true
USR2841,2020-02-18,Professional,Finance,201-1000,Australia,Integration,499,17,301,29776,170,13,3,6,48,5,32,Credit Card,Active,2026-03-16,2026-03-31,,2020-02-21,true,false,false,true,false,false
USR2842,2023-06-21,Free,Healthcare,1-10,France,Reporting,0,1,8,370,2,4,0,2,0,13,21,,Churned,,,2025-10-28,,false,false,true,false,false,false
USR2843,2023-03-31,Professional,Other,51-200,Canada,Reporting,499,16,320,33352,101,12,0,6,66,2,46,Credit Card,Active,2026-03-15,2026-05-01,,2023-04-06,false,false,false,false,false,false
USR2844,2019-10-12,Free,Healthcare,51-200,Germany,Reporting,0,2,38,822,4,3,0,7,10,15,5,,Active,2026-03-16,2026-11-02,,,false,false,false,false,false,false
USR2845,2023-06-30,Free,Finance,1-10,US,Collaboration,0,2,46,1084,4,5,0,5,23,2,11,,Active,2026-03-11,2026-07-09,,,false,false,true,false,false,false
USR2846,2023-01-14,Free,Other,1-10,Canada,Integration,0,3,63,820,4,4,0,6,11,13,16,,Active,2026-03-13,2026-02-13,,,false,false,false,false,false,false
