employee_id,employee_age,gender,department,job_level,location,education,hire_date,hire_source,tenure_years,employment_type,salary,bonus_pct,benefits_tier,performance_rating,training_hours_annual,sick_days_annual,vacation_days_annual,remote_eligible,remote_work_pct,overtime_hours_annual,last_promotion_date,years_since_promotion,promotion_eligible,manager_flag,direct_reports,projects_count,top_performer,stock_options,attrition_risk,exit_date,last_review_date,next_review_date
EMP01187,33,M,Customer Success,Individual Contributor,HQ-SF,High School,2021-01-28,Referral,3.1,Full-time,86936,4.2,Standard,2,19,10,25,True,0,37,,,False,False,0,1,False,False,True,,2023-11-13,2024-06-22
EMP01188,30,F,Finance,Individual Contributor,Toronto,Master,2022-05-21,LinkedIn,1.8,Full-time,84270,3.7,Basic,3,30,0,16,True,60,174,,,False,False,0,8,False,False,True,2022-08-11,2023-11-05,2024-04-28
EMP01189,56,F,Engineering,Individual Contributor,Austin,Bachelor,2024-01-11,Referral,0.2,Full-time,76776,5.5,Standard,3,53,6,23,False,0,2,,,False,False,0,7,False,False,True,2024-02-26,2024-01-06,2024-06-11
EMP01190,64,M,Engineering,Manager,London,Master,2020-12-17,University,3.2,Full-time,181460,5.8,Standard,1,23,15,24,False,0,299,,,False,True,7,5,False,True,True,2021-06-15,2024-02-03,2024-05-14
EMP01191,44,F,Engineering,Senior Manager,London,Bachelor,2016-06-01,Referral,7.8,Full-time,227468,5.2,Premium,1,34,15,24,True,20,201,,,False,True,9,8,False,True,True,,2023-11-24,2024-05-15
EMP01192,63,F,Engineering,Lead,HQ-SF,Master,2019-12-23,Indeed,4.2,Full-time,227895,3.7,Standard,3,32,1,19,False,0,38,,,False,False,0,8,False,True,False,,2024-01-12,2024-07-11
EMP01193,26,F,Engineering,Manager,Toronto,Master,2016-12-29,LinkedIn,7.2,Part-time,226433,14.1,Premium,4,52,7,22,True,40,126,2022-10-14,1.4,False,True,6,13,False,True,False,,2023-10-19,2024-08-24
EMP01194,45,F,Engineering,Senior Manager,Toronto,Master,2020-05-05,LinkedIn,3.9,Full-time,252071,6.9,Standard,3,36,2,24,False,0,62,,,False,True,6,6,False,True,False,,2023-12-01,2024-05-16
EMP01195,25,F,Engineering,Individual Contributor,Austin,High School,2022-01-10,LinkedIn,2.2,Full-time,70492,3.9,Basic,2,25,13,17,True,20,103,2019-02-02,5.1,False,False,0,3,False,False,True,,2024-02-06,2024-06-09
EMP01196,27,F,IT,Manager,Singapore,PhD,2023-01-19,Indeed,1.2,Full-time,239174,4.8,Standard,5,33,1,22,True,20,151,2023-07-04,0.7,False,True,4,10,False,True,False,,2024-02-11,2024-04-16
EMP01197,61,M,Engineering,Lead,London,Bachelor,2023-12-10,University,0.3,Full-time,173153,6.7,Premium,4,50,9,23,False,0,97,,,False,False,0,6,False,True,False,,2023-10-14,2024-08-14
EMP01198,60,F,Operations,Senior IC,Toronto,Master,2015-03-23,Referral,9.0,Full-time,164254,12.4,Standard,4,42,5,15,True,20,36,2023-08-28,0.5,False,False,0,1,False,False,False,,2023-10-21,2024-07-27
EMP01199,31,F,Sales,Senior IC,Singapore,Bachelor,2020-01-24,Internal,4.1,Full-time,133981,5.8,Standard,3,39,4,17,False,0,31,,,False,False,0,8,False,False,False,,2023-10-27,2024-08-05
EMP01200,58,F,Customer Success,Lead,NYC,Bachelor,2017-07-09,Referral,6.7,Full-time,199713,2.6,Standard,3,16,10,24,False,0,88,2020-02-25,4.1,True,False,0,4,False,True,True,2023-05-01,2023-12-20,2024-06-16
EMP01201,37,M,Finance,Senior IC,HQ-SF,Associate,2022-01-20,LinkedIn,2.1,Full-time,140897,6.8,Basic,3,14,4,22,False,0,5,,,False,False,0,6,False,False,False,,2023-12-15,2024-06-11
EMP01202,25,M,Engineering,Senior IC,HQ-SF,Master,2016-05-29,LinkedIn,7.8,Full-time,176202,7.6,Standard,3,20,8,22,True,80,68,,,False,False,0,1,False,False,True,2023-10-02,2023-11-30,2024-07-10
EMP01203,32,F,Operations,Manager,NYC,Bachelor,2019-03-01,Internal,5.0,Contract,232032,7.5,Premium,3,12,9,16,False,0,260,,,False,True,7,8,False,True,False,,2023-11-27,2024-09-17
EMP01204,61,M,Finance,Individual Contributor,Singapore,Bachelor,2022-12-30,Agency,1.2,Part-time,87792,14.4,Basic,4,58,6,21,False,0,44,,,False,False,0,3,False,False,False,,2023-10-27,2024-05-14
EMP01205,64,M,Finance,Senior IC,Singapore,Bachelor,2022-07-05,University,1.7,Full-time,117375,6.2,Standard,3,24,6,16,True,40,39,2019-10-11,4.4,True,False,0,7,False,False,False,,2023-10-23,2024-08-09
EMP01206,49,M,IT,Manager,Singapore,Master,2015-04-09,Agency,8.9,Full-time,194493,7.3,Standard,1,33,3,15,False,0,203,2018-11-18,5.3,False,True,6,11,False,True,True,2022-01-04,2023-12-05,2024-07-23
EMP01207,55,F,Sales,Manager,Singapore,Bachelor,2016-04-11,LinkedIn,7.9,Full-time,214681,15.3,Standard,3,39,9,15,False,0,210,2019-11-03,4.4,True,True,6,8,False,True,False,,2024-01-04,2024-07-20
EMP01208,31,F,Sales,Lead,Singapore,Bachelor,2023-01-05,Referral,1.2,Full-time,174230,38.6,Premium,4,39,7,17,False,0,58,2022-06-11,1.8,False,False,0,1,False,True,False,,2024-02-07,2024-08-28
EMP01209,55,M,Customer Success,Individual Contributor,London,Bachelor,2023-07-11,Indeed,0.7,Full-time,90179,6.4,Premium,4,75,3,21,True,0,66,,,False,False,0,7,False,False,False,,2023-11-09,2024-08-26
EMP01210,57,M,Marketing,Senior Manager,HQ-SF,Bachelor,2018-10-14,Internal,5.4,Full-time,273648,5.4,Premium,3,36,6,18,False,0,113,,,False,True,11,4,False,True,False,,2023-12-23,2024-09-11
EMP01211,44,F,Operations,Senior IC,Austin,Master,2020-12-07,LinkedIn,3.3,Full-time,130718,5.6,Standard,3,25,3,15,False,0,25,2019-06-16,4.8,True,False,0,8,False,False,True,,2024-01-18,2024-07-18
EMP01212,28,M,Engineering,Senior IC,Austin,Master,2016-08-11,University,7.6,Full-time,139672,5.3,Standard,3,20,4,24,False,0,129,,,False,False,0,1,False,False,False,,2023-12-23,2024-09-06
EMP01213,55,F,Sales,Senior IC,HQ-SF,Bachelor,2020-09-19,Agency,3.5,Full-time,134998,16.6,Basic,1,17,7,25,True,0,148,2021-04-23,2.9,False,False,0,3,False,False,False,,2024-02-10,2024-08-17
EMP01214,58,F,HR,Senior IC,Austin,Bachelor,2021-05-08,Referral,2.9,Full-time,116700,4.0,Basic,3,16,5,16,True,60,40,2021-08-01,2.6,False,False,0,6,False,False,True,2022-05-12,2024-02-05,2024-05-17
EMP01215,46,M,Sales,Senior IC,HQ-SF,Associate,2023-05-04,LinkedIn,0.9,Full-time,127387,13.5,Premium,2,42,8,16,False,0,161,,,False,False,0,3,False,False,False,,2023-11-20,2024-05-01
EMP01216,29,M,Engineering,Senior IC,London,Bachelor,2017-01-06,LinkedIn,7.2,Full-time,159193,10.4,Standard,4,48,8,21,False,0,106,2023-04-13,0.9,False,False,0,7,False,False,False,,2023-12-04,2024-06-30
EMP01217,38,M,Customer Success,Individual Contributor,London,Master,2022-10-13,Indeed,1.4,Full-time,84007,6.9,Standard,2,17,14,16,True,0,57,,,False,False,0,2,False,False,True,2023-01-29,2023-11-09,2024-09-22
EMP01218,29,M,Marketing,Senior IC,Remote-US,High School,2021-10-11,University,2.4,Full-time,89738,7.4,Standard,2,35,2,23,True,100,145,,,False,False,0,2,False,False,False,,2024-01-13,2024-07-03
EMP01219,60,M,Finance,Senior Manager,Remote-US,Master,2016-08-08,Referral,7.6,Contract,239207,3.8,Premium,4,37,4,16,True,100,121,2021-06-09,2.8,True,True,6,11,False,True,False,,2023-09-24,2024-09-23
EMP01220,27,M,Marketing,Individual Contributor,Singapore,Associate,2022-10-27,Referral,1.4,Full-time,89260,6.7,Standard,4,44,0,23,True,0,146,,,False,False,0,7,False,False,False,,2023-10-20,2024-08-26
EMP01221,44,F,IT,Individual Contributor,Remote-US,Associate,2023-07-22,LinkedIn,0.6,Full-time,70545,10.9,Standard,4,70,9,19,True,100,13,,,False,False,0,8,False,False,True,2023-10-14,2023-10-22,2024-06-20
EMP01222,55,F,Engineering,Senior Manager,NYC,Master,2020-01-17,Internal,4.2,Full-time,305765,14.6,Premium,4,39,1,17,False,0,153,2018-11-15,5.3,True,True,15,3,False,True,True,,2023-11-17,2024-06-12
EMP01223,44,M,IT,Senior IC,HQ-SF,Bachelor,2020-06-25,LinkedIn,3.7,Full-time,125562,4.3,Standard,1,22,10,19,True,0,42,2020-08-14,3.6,False,False,0,7,False,False,True,2022-02-20,2023-10-04,2024-07-25
EMP01224,62,F,Customer Success,Senior IC,Austin,Bachelor,2022-02-18,LinkedIn,2.1,Full-time,113614,7.2,Premium,3,17,6,16,True,0,116,,,False,False,0,1,False,False,False,,2023-12-20,2024-09-28
EMP01225,34,M,Engineering,Lead,HQ-SF,Bachelor,2024-01-27,University,0.1,Full-time,176560,0.6,Standard,2,46,13,15,False,0,35,,,False,False,0,1,False,True,True,2024-02-28,2023-11-15,2024-07-08
EMP01226,36,F,Customer Success,Manager,Singapore,Master,2017-08-13,Indeed,6.6,Full-time,228439,2.7,Standard,3,17,9,16,True,100,56,,,False,True,4,14,False,True,False,,2024-01-31,2024-07-02
EMP01227,46,M,Sales,Individual Contributor,Singapore,Bachelor,2022-01-10,Agency,2.2,Part-time,81593,12.2,Basic,2,36,14,18,True,60,55,,,False,False,0,5,False,False,False,,2023-10-08,2024-08-18
EMP01228,57,F,Operations,Senior IC,Austin,Master,2018-11-30,LinkedIn,5.3,Full-time,135857,6.9,Basic,3,31,6,23,True,0,66,,,False,False,0,4,False,False,False,,2023-10-14,2024-09-16
EMP01229,45,F,Customer Success,Individual Contributor,Toronto,Associate,2019-01-30,Referral,5.1,Full-time,87783,0.9,Basic,3,32,1,21,True,0,100,,,False,False,0,4,False,False,False,,2023-11-29,2024-07-25
EMP01230,50,M,Engineering,Lead,Singapore,Bachelor,2015-03-05,LinkedIn,9.0,Full-time,186538,7.0,Standard,3,29,3,19,False,0,60,,,False,False,0,2,False,True,False,,2023-09-18,2024-05-22
EMP01231,63,M,Engineering,Manager,NYC,Bachelor,2015-08-13,Referral,8.6,Full-time,218605,0.6,Premium,2,31,1,16,False,0,158,2021-12-03,2.3,False,True,3,12,False,True,True,,2023-10-06,2024-05-04
EMP01232,25,M,Marketing,Senior IC,Singapore,Master,2022-07-17,LinkedIn,1.7,Full-time,130681,7.8,Basic,3,36,9,24,True,100,175,,,False,False,0,7,False,False,True,2023-03-27,2023-12-09,2024-10-01
EMP01233,51,M,Engineering,Senior Manager,Toronto,Master,2022-01-16,Referral,2.2,Full-time,227201,3.4,Standard,3,14,2,16,False,0,185,,,False,True,15,5,False,True,False,,2023-11-05,2024-06-26
EMP01234,62,F,Engineering,Individual Contributor,NYC,Bachelor,2023-01-19,Referral,1.2,Full-time,102588,8.2,Basic,4,37,6,23,True,100,156,2022-06-18,1.7,False,False,0,8,False,False,True,2023-06-22,2023-09-20,2024-10-01
EMP01235,33,F,Engineering,Senior Manager,NYC,Master,2018-11-07,LinkedIn,5.4,Full-time,315832,8.5,Standard,4,35,6,24,True,80,116,2021-10-30,2.4,True,True,7,8,False,True,True,2019-12-23,2023-10-31,2024-06-18
EMP01236,37,F,IT,Individual Contributor,Toronto,Bachelor,2023-12-27,LinkedIn,0.2,Full-time,77380,7.0,Standard,3,47,1,19,False,0,56,,,False,False,0,4,False,False,True,,2023-10-04,2024-04-20
EMP01237,43,M,Marketing,Lead,Singapore,Master,2018-07-23,LinkedIn,5.6,Full-time,183876,3.1,Standard,2,38,5,22,True,80,6,2020-10-11,3.4,False,False,0,2,False,True,True,2022-09-24,2023-11-07,2024-06-13
EMP01238,47,M,Marketing,Senior IC,NYC,Bachelor,2019-06-08,Indeed,4.8,Full-time,152414,0.1,Standard,3,29,5,20,False,0,150,,,False,False,0,8,False,False,False,,2023-09-21,2024-06-03
EMP01239,59,M,Marketing,Individual Contributor,Singapore,Master,2018-07-17,Internal,5.7,Full-time,101131,5.5,Standard,3,12,1,22,False,0,100,,,False,False,0,8,False,False,False,,2023-11-16,2024-07-23
EMP01240,28,F,Sales,Manager,Singapore,Master,2016-10-18,Internal,7.4,Full-time,217696,5.2,Standard,3,21,6,18,True,80,229,2018-05-08,5.9,True,True,3,13,False,True,True,,2023-10-18,2024-06-10
EMP01241,29,M,Finance,Senior Manager,London,Bachelor,2015-06-11,Indeed,8.8,Full-time,261380,1.8,Standard,2,21,9,23,True,20,50,,,False,True,12,3,False,True,True,,2023-12-01,2024-05-19
EMP01242,49,F,Marketing,Senior IC,Singapore,Bachelor,2022-08-24,Referral,1.6,Full-time,133369,6.9,Standard,4,35,9,20,True,0,175,2020-10-01,3.5,True,False,0,2,False,False,True,2023-07-30,2023-12-11,2024-05-16
EMP01243,25,M,Engineering,Individual Contributor,Remote-US,Associate,2015-02-22,LinkedIn,9.1,Full-time,78989,6.0,Standard,3,26,3,15,True,100,180,,,False,False,0,5,False,False,False,,2023-12-26,2024-08-08
EMP01244,49,F,Customer Success,Senior IC,London,High School,2023-08-10,Referral,0.6,Full-time,131493,11.5,Standard,4,54,1,21,False,0,200,,,False,False,0,7,False,False,False,,2023-11-28,2024-04-16
EMP01245,39,M,Engineering,Individual Contributor,HQ-SF,Bachelor,2017-11-01,Indeed,6.4,Full-time,112041,0.2,Standard,3,27,4,19,False,0,84,,,False,False,0,2,False,False,False,,2023-11-30,2024-05-20
EMP01246,55,F,Customer Success,Lead,HQ-SF,Bachelor,2015-01-15,Agency,9.2,Full-time,220320,4.9,Premium,3,35,6,24,True,100,53,2019-05-01,4.9,True,False,0,4,False,True,True,,2023-11-11,2024-05-24
EMP01247,57,F,Engineering,Senior Manager,NYC,PhD,2015-07-16,Internal,8.7,Full-time,373566,5.8,Premium,4,53,0,19,True,60,94,,,False,True,10,13,False,True,False,,2024-01-23,2024-05-13
EMP01248,42,F,Marketing,Manager,Remote-US,Bachelor,2020-09-05,Referral,3.5,Full-time,158592,3.2,Standard,3,12,7,19,True,100,186,,,False,True,4,6,False,True,False,,2023-10-01,2024-08-21
EMP01249,56,F,Engineering,Senior Manager,Toronto,Bachelor,2019-11-04,Indeed,4.4,Full-time,250965,14.9,Standard,5,41,5,19,False,0,143,2023-02-28,1.0,False,True,9,8,True,True,False,,2023-10-11,2024-09-14
EMP01250,34,F,Sales,Individual Contributor,London,Associate,2023-10-22,Indeed,0.4,Full-time,91261,26.7,Premium,4,49,7,19,True,100,26,,,False,False,0,2,False,False,True,2024-02-01,2023-11-15,2024-08-27
EMP01251,28,M,Customer Success,Senior Manager,NYC,Associate,2018-11-28,Indeed,5.3,Full-time,266575,4.2,Standard,3,11,0,23,True,60,160,,,False,True,12,4,False,True,False,,2023-10-05,2024-09-11
EMP01252,53,F,Sales,Senior IC,HQ-SF,Bachelor,2018-02-24,Agency,6.1,Full-time,175738,33.9,Basic,4,45,9,24,True,0,162,2020-08-17,3.6,True,False,0,1,False,False,False,,2023-10-04,2024-08-16
EMP01253,31,F,Sales,Lead,London,Master,2020-10-03,Indeed,3.4,Full-time,192153,6.6,Standard,3,34,4,18,False,0,59,2021-03-26,3.0,True,False,0,1,False,True,False,,2023-12-04,2024-09-18
EMP01254,63,M,Operations,Senior IC,Singapore,Master,2018-05-02,Referral,5.9,Part-time,165607,6.7,Standard,4,33,0,22,True,20,190,2022-07-19,1.7,False,False,0,6,False,False,False,,2023-11-16,2024-09-06
EMP01255,38,F,Engineering,Senior Manager,London,Bachelor,2017-10-18,LinkedIn,6.4,Full-time,274872,10.5,Standard,4,53,0,22,False,0,230,,,False,True,15,8,False,True,False,,2023-12-19,2024-08-19
EMP01256,26,F,Sales,Senior IC,Toronto,Associate,2019-03-30,Agency,5.0,Full-time,120767,17.6,Standard,3,32,3,15,False,0,166,,,False,False,0,8,False,False,False,,2023-12-27,2024-07-03
EMP01257,54,M,Engineering,Lead,NYC,Associate,2020-12-29,LinkedIn,3.2,Full-time,200739,6.4,Premium,4,37,3,21,True,80,43,2022-01-15,2.2,True,False,0,1,False,True,False,,2024-01-10,2024-07-23
EMP01258,64,M,Engineering,Individual Contributor,London,Bachelor,2022-12-21,LinkedIn,1.2,Contract,88518,1.5,Standard,3,40,2,18,True,60,19,2019-01-14,5.2,True,False,0,6,False,False,False,,2023-11-26,2024-07-17
EMP01259,31,F,Engineering,Senior IC,Austin,High School,2015-05-31,Agency,8.8,Full-time,126306,7.5,Premium,3,35,5,24,True,60,100,2021-07-25,2.6,False,False,0,4,False,False,False,,2024-01-08,2024-08-14
EMP01260,48,M,Engineering,Manager,HQ-SF,Master,2018-08-23,Indeed,5.6,Contract,230054,7.8,Standard,2,17,0,20,True,40,157,,,False,True,8,8,False,True,True,2020-02-29,2023-11-24,2024-07-10
EMP01261,35,M,Engineering,Individual Contributor,Remote-US,Bachelor,2022-11-30,Referral,1.3,Full-time,71053,2.5,Basic,3,35,3,18,True,100,165,2020-07-25,3.6,True,False,0,4,False,False,False,,2023-11-01,2024-04-23
EMP01262,37,M,Customer Success,Manager,Toronto,Master,2019-06-28,Internal,4.7,Full-time,230704,14.1,Standard,5,35,10,17,True,80,163,2022-09-10,1.5,False,True,3,3,False,True,False,,2023-10-19,2024-04-20
EMP01263,28,M,Engineering,Lead,Toronto,Associate,2016-12-08,University,7.3,Full-time,168336,3.5,Premium,3,25,2,16,True,100,9,,,False,False,0,4,False,True,False,,2023-09-17,2024-09-23
EMP01264,58,F,Operations,Lead,HQ-SF,High School,2019-03-28,LinkedIn,5.0,Full-time,188770,0.7,Standard,3,15,6,15,False,0,71,2021-08-15,2.6,False,False,0,4,False,True,False,,2023-10-21,2024-04-27
EMP01265,56,M,Finance,Manager,London,Master,2021-01-02,Indeed,3.2,Full-time,192763,1.3,Standard,2,26,0,16,False,0,92,,,False,True,8,12,False,True,False,,2023-10-30,2024-07-16
EMP01266,39,F,Sales,Manager,Remote-US,Master,2020-07-04,LinkedIn,3.7,Full-time,186214,37.2,Standard,4,44,2,25,True,100,115,,,False,True,5,5,False,True,False,,2023-12-12,2024-08-12
EMP01267,50,M,Operations,Senior Manager,Austin,Bachelor,2015-01-15,University,9.2,Full-time,243823,6.9,Standard,3,12,2,24,True,80,166,,,False,True,12,5,False,True,True,2020-12-23,2024-01-11,2024-08-23
EMP01268,26,Non-binary,Customer Success,Individual Contributor,HQ-SF,Bachelor,2022-12-07,Internal,1.3,Full-time,81769,3.9,Standard,1,30,13,15,True,100,183,2020-02-22,4.1,False,False,0,4,False,False,True,,2023-11-10,2024-07-01
EMP01269,45,F,Engineering,Senior IC,London,Associate,2022-02-17,Referral,2.1,Full-time,114889,6.1,Basic,2,18,4,23,False,0,60,,,False,False,0,5,False,False,True,,2023-09-20,2024-09-15
EMP01270,57,F,Sales,Individual Contributor,Singapore,Associate,2015-03-22,LinkedIn,9.0,Full-time,86180,15.9,Basic,1,22,15,16,True,0,122,,,False,False,0,2,False,False,True,2018-07-02,2023-12-19,2024-06-10
EMP01271,50,M,Sales,Senior IC,Singapore,Master,2021-09-11,Agency,2.5,Full-time,138665,9.9,Standard,3,12,1,15,False,0,146,,,False,False,0,1,False,False,True,2022-01-27,2023-11-14,2024-04-21
EMP01272,44,F,Engineering,Senior IC,Singapore,Master,2022-06-17,Agency,1.7,Full-time,145508,10.4,Standard,4,31,1,15,False,0,44,2021-01-17,3.2,True,False,0,6,False,False,False,,2023-10-20,2024-09-28
EMP01273,60,F,Engineering,Manager,Remote-US,Master,2019-09-26,LinkedIn,4.5,Full-time,179816,2.8,Standard,3,31,10,25,True,100,207,,,False,True,6,7,False,True,True,2021-05-24,2023-12-04,2024-05-12
EMP01274,24,F,Operations,Senior IC,HQ-SF,Master,2023-11-24,Indeed,0.3,Part-time,166722,14.2,Standard,5,79,3,22,False,0,192,,,False,False,0,7,False,False,False,,2023-10-23,2024-07-20
EMP01275,22,F,Engineering,Lead,HQ-SF,Master,2020-12-11,Internal,3.3,Full-time,217440,0.4,Standard,3,21,8,19,False,0,50,,,False,False,0,2,False,True,False,,2024-01-31,2024-06-07
EMP01276,32,Non-binary,Marketing,Senior Manager,Remote-US,Bachelor,2018-03-06,Referral,6.0,Part-time,206193,4.6,Standard,3,16,2,19,True,100,145,,,False,True,12,8,False,True,False,,2024-01-21,2024-05-13
EMP01277,55,F,Operations,Manager,London,Bachelor,2019-03-04,Agency,5.0,Part-time,231002,10.3,Standard,4,53,5,24,True,20,69,2021-03-23,3.0,True,True,8,9,False,True,False,,2023-10-21,2024-06-03
EMP01278,22,F,Engineering,Individual Contributor,Singapore,Master,2023-07-08,University,0.7,Full-time,87244,7.7,Standard,3,71,10,17,True,40,75,,,False,False,0,3,False,False,False,,2023-10-14,2024-09-01
EMP01279,26,M,Operations,Individual Contributor,Singapore,Bachelor,2023-07-05,LinkedIn,0.7,Full-time,85837,6.7,Standard,4,40,4,17,True,60,26,,,False,False,0,8,False,False,False,,2023-12-30,2024-05-04
EMP01280,43,F,Engineering,Senior IC,Toronto,Associate,2021-01-01,University,3.2,Contract,124959,8.4,Basic,4,60,6,24,False,0,132,2022-05-04,1.9,False,False,0,8,False,False,False,,2023-10-06,2024-06-19
EMP01281,37,M,Engineering,Director,NYC,Master,2018-02-11,Indeed,6.1,Full-time,428280,26.4,Premium,4,52,5,24,True,100,166,2020-09-24,3.5,True,True,10,14,False,True,False,,2023-12-13,2024-08-24
EMP01282,55,F,Operations,Manager,NYC,Bachelor,2018-03-18,Indeed,6.0,Part-time,243256,4.4,Standard,4,41,6,23,False,0,84,,,False,True,3,6,False,True,True,2023-07-06,2023-10-30,2024-07-08
EMP01283,36,F,Sales,Senior IC,NYC,Bachelor,2016-02-23,University,8.1,Full-time,183184,16.3,Standard,5,56,7,25,True,100,183,,,False,False,0,7,True,True,True,2019-07-28,2023-10-30,2024-06-01
EMP01284,62,M,Engineering,Senior Manager,Remote-US,Bachelor,2015-11-10,LinkedIn,8.3,Full-time,209864,4.3,Standard,2,38,12,21,True,100,69,2018-09-05,5.5,False,True,6,8,False,True,True,,2023-11-10,2024-06-12
EMP01285,27,F,IT,Senior IC,Toronto,Bachelor,2020-11-11,Indeed,3.3,Full-time,121466,0.6,Premium,3,15,10,23,False,0,97,,,False,False,0,1,False,False,False,,2023-12-07,2024-07-22
EMP01286,41,F,Sales,Director,Singapore,PhD,2016-12-20,Agency,7.2,Full-time,431189,15.9,Premium,5,31,3,16,False,0,264,2021-04-05,2.9,True,True,14,11,True,True,False,,2024-01-03,2024-06-06
EMP01287,49,M,Sales,Director,NYC,Master,2019-04-13,LinkedIn,4.9,Full-time,444804,28.6,Premium,5,43,8,25,False,0,97,2022-02-12,2.1,True,True,14,14,True,True,True,2020-09-22,2023-10-08,2024-08-15
EMP01288,27,M,Engineering,Individual Contributor,London,Associate,2023-05-03,LinkedIn,0.9,Full-time,85553,2.8,Standard,3,80,5,22,True,60,44,,,False,False,0,4,False,False,True,2024-01-19,2024-02-05,2024-04-28
EMP01289,59,F,Engineering,Senior Manager,Toronto,Bachelor,2020-04-08,Agency,3.9,Full-time,244275,4.5,Premium,4,41,7,15,True,20,251,2021-05-31,2.8,True,True,14,5,False,True,False,,2023-10-04,2024-09-15
EMP01290,59,F,Sales,Senior IC,Remote-US,Bachelor,2023-12-04,Indeed,0.3,Contract,94015,12.2,Standard,3,75,8,16,True,100,92,,,False,False,0,7,False,False,False,,2023-10-20,2024-06-12
EMP01291,43,F,Customer Success,Senior IC,Austin,Bachelor,2019-04-06,Referral,4.9,Part-time,136856,11.1,Standard,5,45,3,18,True,20,159,,,False,False,0,3,True,True,False,,2023-10-25,2024-04-21
EMP01292,37,F,Customer Success,Manager,London,Master,2022-08-06,Referral,1.6,Full-time,213839,4.9,Standard,4,31,7,21,True,80,202,2023-07-11,0.7,False,True,5,5,False,True,True,2023-05-13,2024-02-07,2024-05-14
EMP01293,46,M,Sales,Lead,Remote-US,Bachelor,2016-08-11,LinkedIn,7.6,Full-time,151528,13.2,Premium,2,12,1,23,True,100,86,2021-09-26,2.5,False,False,0,4,False,True,True,,2023-11-23,2024-07-26
EMP01294,53,M,Sales,Manager,Austin,Master,2016-11-09,University,7.3,Full-time,206617,14.3,Standard,3,32,9,25,False,0,140,,,False,True,6,8,False,True,False,,2023-11-12,2024-04-20
EMP01295,62,F,Engineering,Manager,HQ-SF,Bachelor,2019-05-04,University,4.9,Full-time,229885,7.1,Standard,3,38,1,23,True,40,291,2020-12-14,3.3,True,True,5,14,False,True,False,,2024-01-30,2024-08-08
